time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
1.685546874999940e-001	-8.348315e-001	-4.913992e-004
1.728515624999937e-001	-7.531585e-001	-4.236146e-004
1.771484374999935e-001	-6.577820e-001	-3.566689e-004
1.814453124999932e-001	-5.504372e-001	-2.899761e-004
1.857421874999930e-001	-4.330775e-001	-2.231980e-004
1.900390624999928e-001	-3.078381e-001	-1.561830e-004
1.943359374999925e-001	-1.769976e-001	-8.891615e-005
1.986328124999923e-001	-4.293664e-002	-2.147494e-005
1.998046874999922e-001	-6.135731e-003	-3.067964e-006
2.000000000000000e-001	0.000000e+000	9.629693e-038
Step Information: X=4  (Run: 4/5)
0.000000000000000e+000	-2.449213e-016	-1.224606e-019
2.050781250000022e-003	1.284933e-001	6.432607e-005
4.199218750000053e-003	2.607843e-001	1.310633e-004
6.347656250000083e-003	3.883304e-001	1.964572e-004
8.496093750000114e-003	5.088110e-001	2.598230e-004
1.064453125000014e-002	6.200339e-001	3.204763e-004
1.279296875000018e-002	7.199754e-001	3.777285e-004
1.494140625000021e-002	8.068172e-001	4.308790e-004
1.708984375000024e-002	8.789791e-001	4.792032e-004
1.923828125000027e-002	9.351483e-001	5.219369e-004
2.138671875000030e-002	9.743027e-001	5.582572e-004
2.353515625000033e-002	9.957299e-001	5.872636e-004
2.568359375000032e-002	9.990401e-001	6.079610e-004
2.783203125000019e-002	9.841731e-001	6.192529e-004
2.998046875000007e-002	9.513992e-001	6.199519e-004
3.193359374999996e-002	9.065616e-001	6.103537e-004
3.388671874999985e-002	8.480884e-001	5.900665e-004
3.564453124999975e-002	7.845271e-001	5.619971e-004
3.740234374999965e-002	7.114054e-001	5.241675e-004
3.916015624999955e-002	6.296145e-001	4.763568e-004
4.072265624999946e-002	5.504372e-001	4.255452e-004
4.228515624999937e-002	4.659590e-001	3.672407e-004
4.384765624999928e-002	3.769932e-001	3.020545e-004
4.521484374999921e-002	2.961397e-001	2.400825e-004
4.658203124999913e-002	2.131023e-001	1.743356e-004
4.794921874999905e-002	1.284933e-001	1.057670e-004
4.931640624999897e-002	4.293664e-002	3.545265e-005
5.068359374999890e-002	-4.293664e-002	-3.545265e-005
5.205078124999882e-002	-1.284933e-001	-1.057670e-004
5.341796874999874e-002	-2.131023e-001	-1.743355e-004
5.478515624999866e-002	-2.961397e-001	-2.400825e-004
5.615234374999858e-002	-3.769932e-001	-3.020545e-004
5.771484374999850e-002	-4.659590e-001	-3.672407e-004
5.927734374999841e-002	-5.504372e-001	-4.255451e-004
6.083984374999832e-002	-6.296145e-001	-4.763568e-004
6.259765624999822e-002	-7.114054e-001	-5.241674e-004
6.435546874999812e-002	-7.845271e-001	-5.619971e-004
6.611328124999802e-002	-8.480884e-001	-5.900665e-004
6.806640624999791e-002	-9.065616e-001	-6.103537e-004
7.021484374999779e-002	-9.551052e-001	-6.203585e-004
7.236328124999766e-002	-9.862710e-001	-6.186457e-004
7.451171874999754e-002	-9.994918e-001	-6.064509e-004
7.666015624999742e-002	-9.945271e-001	-5.849543e-004
7.880859374999730e-002	-9.714673e-001	-5.552435e-004
8.095703124999717e-002	-9.307319e-001	-5.183041e-004
8.310546874999705e-002	-8.730621e-001	-4.750292e-004
8.525390624999693e-002	-7.995071e-001	-4.262354e-004
8.740234374999681e-002	-7.114054e-001	-3.726826e-004
8.955078124999669e-002	-6.103598e-001	-3.150925e-004
9.169921874999656e-002	-4.982089e-001	-2.541643e-004
9.384765624999644e-002	-3.769932e-001	-1.905859e-004
9.599609374999632e-002	-2.489182e-001	-1.250415e-004
9.814453124999620e-002	-1.163142e-001	-5.821615e-005
9.990234374999610e-002	-6.135731e-003	-3.067908e-006
1.000000000000000e-001	0.000000e+000	-1.203706e-038
Step Information: X=5  (Run: 5/5)
0.000000000000000e+000	-2.449213e-016	-1.224606e-019
1.025390625000011e-003	1.284933e-001	6.428630e-005
2.099609375000026e-003	2.607843e-001	1.307260e-004
3.173828125000042e-003	3.883304e-001	1.952980e-004
4.248046875000057e-003	5.088110e-001	2.570585e-004
5.322265625000072e-003	6.200339e-001	3.150787e-004
6.396484375000087e-003	7.199754e-001	3.684497e-004
7.470703125000103e-003	8.068172e-001	4.162885e-004
8.544921875000118e-003	8.789791e-001	4.577454e-004
9.619140625000133e-003	9.351483e-001	4.920122e-004
1.069335937500015e-002	9.743027e-001	5.183336e-004
1.176757812500016e-002	9.957299e-001	5.360220e-004
1.284179687500016e-002	9.990401e-001	5.444756e-004
1.391601562500010e-002	9.841731e-001	5.432023e-004
1.499023437500004e-002	9.513992e-001	5.318478e-004
1.606445312499998e-002	9.013149e-001	5.102284e-004
1.704101562499992e-002	8.415233e-001	4.816809e-004
1.801757812499986e-002	7.690744e-001	4.448526e-004
1.899414062499981e-002	6.850579e-001	4.001147e-004
1.997070312499975e-002	5.907375e-001	3.480354e-004
2.094726562499970e-002	4.875318e-001	2.893866e-004
2.192382812499964e-002	3.769932e-001	2.251395e-004
2.290039062499959e-002	2.607843e-001	1.564489e-004
2.377929687499954e-002	1.527914e-001	9.190735e-005
